Company;Customer account;Account statement;Bank account;Notes;Payment ID type;Invoicing and delivery on hold;Cash discount;Created date and time;Address verification status required to accept transactions;Credit limit;Credit rating;Currency;Customer classification group;Customer group;The integration key for Dynamics Connector;Dimension;Direct debit mandate ID;Default inventory status ID;Created time;Modified time;Destination code;Mode of delivery;Delivery reason;Delivery terms;eInvoice;EAN;Total discount;Enterprise code;Enterprise number;Accepts express bill of lading;Factoring account;Comments;Federal/Non-Federal indicator;Fine code;Fiscal code;Demand planning;UPS zone;On a customer invoice;Associated payment attachment on account statement;On a collection letter;On a free text invoice;On an interest note;On a project invoice;ID number;Prices include sales tax;Create indirect order lines;Create intercompany orders;Direct delivery;Warehouse;Site;Invoice account;Invoice address;1099-C indicator;Line discount;Line of business;Employee responsible;Mandatory credit limit;Modified by;Modified date and time;One-time customer;Name;Payment day;Method of payment;Payment schedule;Payment specification;Terms of payment;Product model;Customer rebate group;Freight accrual;Customer TMA group;Price group;Record-ID;Case tagging;Item tagging;Pallet tagging;Receipt calendar;Sales district;Sales group;Sales order pool;Segment;Carrier account number;Account code;Blind shipment;Charge fuel surcharge;Carrier ID;Statistics group;Subsegment;Supplementary item;Entity ID;Version;Table ID;Sales tax group;Packing duty license number;Use cash discount;Purchase request required;Tax exempt number;Vendor account;History available
demf;DE-012;Always;;;;No;;10/01/2012 12:58;Always accept transaction;0.00;Good;EUR;;30;{C1908E65-ADAB-4F55-B9F7-6901EC55B682};22,565,421,982;;;12:00:00 AM;12:00:00 AM;;10;;DDP;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;Admin;06/06/2013 20:38;No;Litware Retail;;CHECK;;;COD;;;No;;;22,565,422,309;No;No;No;Standard;;01;03;20;;;No;No;;;10;;{00000000-0000-0000-0000-000000000000};0;77;AR-EU;;Normal;No;;;Web orders
demf;DE-013;Always;;;;No;;10/01/2012 12:44;Always accept transaction;0.00;Good;GBP;;10;{5CF627F4-2C05-4080-8E15-C02144740AFC};22,565,421,982;;;12:00:00 AM;12:00:00 AM;;10;;DDP;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Trey Wholesales;;CHECK;;;Net45;;;No;;;22,565,422,308;No;No;No;Standard;;01;04;10;;;No;Yes;;;10;;{00000000-0000-0000-0000-000000000000};0;77;AR-EU;;Normal;No;;;Web orders
demf;DE-014;Always;;;;No;;01/06/2009 16:29;Always accept transaction;0.00;Good;EUR;;20;{086BD9F3-BE6E-4D58-BB83-676046882B7A};22,565,421,982;;;12:00:00 AM;12:00:00 AM;;10;;CIF;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;World Wide Importers;;CHECK;;;Net30;;;No;;;22,565,422,071;No;No;No;Standard;;01;04;10;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;AR-DOM;;Normal;No;DE9801;;Web orders
demf;DE-015;Always;;;;No;;01/06/2009 16:19;Always accept transaction;0.00;Good;EUR;;10;{FB7E1DEA-047B-4140-9E5B-AFD3709EED74};22,565,421,982;;;12:00:00 AM;12:00:00 AM;;50;;EXW;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;2100;;No;Admin;06/06/2013 20:38;No;Adventure Works;;CHECK;;;COD;;;No;;;22,565,422,070;No;No;No;Standard;;01;04;10;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;AR-EU;;Normal;No;;;Web orders
demf;DE-016;Always;;;;No;;01/06/2009 16:14;Always accept transaction;0.00;Good;EUR;;30;{8C3C838A-74C6-45A4-B1ED-F6755308F287};22,565,421,982;;;12:00:00 AM;12:00:00 AM;;60;;CIF;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;3100;;No;Admin;06/06/2013 20:38;No;Southridge Video;;CHECK;;;Net10;;;No;;;22,565,422,069;No;No;No;Standard;;01;03;20;;;No;No;;01;10;;{00000000-0000-0000-0000-000000000000};0;77;AR-DOM;;Normal;No;DE9012;;Web orders
frrt;100001;Always;;;;No;;02/15/2013 00:06;Always accept transaction;0.00;;EUR;;30;{CB9A0854-752C-48EC-BE8C-18D3CB74A9CC};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:26;No;Client par défaut;;;;;Net 10;;;No;;;22,565,428,385;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frrt;1001;Always;;;;No;;02/15/2013 01:07;Always accept transaction;0.00;;EUR;;20;{A82176F6-E237-4F77-A53E-B6A78B912DAF};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;1100;;No;ViktorV;02/21/2014 19:25;No;Terrain de basket;;;;;Net 30;;;No;;;22,565,428,386;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frrt;1002;Always;;;;No;;02/15/2013 01:13;Always accept transaction;0.00;;EUR;;20;{6AA427DE-38CC-494B-9E4D-0844D563A712};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:26;No;Stade de football;;;;;Net 30;;;No;;;22,565,428,387;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frrt;1003;Always;;;;No;;02/15/2013 01:17;Always accept transaction;0.00;;EUR;;20;{D32EA632-3F15-4916-A8C0-84A83909F1B6};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:26;No;Terrain de hockey;;;;;Net 30;;;No;;;22,565,428,388;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frrt;1004;Always;;;;No;;02/15/2013 01:18;Always accept transaction;0.00;;EUR;;20;{E7CF4A73-20BD-4474-B52A-5B95C6D3FC9E};0;;;12:00:00 AM;12:00:00 AM;;10;;FOB;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:26;No;Court de Tennis;;;;;Net 30;;;No;;;22,565,428,389;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frrt;2001;Always;;;;No;;02/15/2013 01:24;Always accept transaction;0.00;;EUR;;30;{4847A3A9-402F-4647-95E1-A61AB474FCD5};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:26;No;Fabrice Canel;;;;;Net 10;;;No;;;22,565,428,390;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frrt;2002;Always;;;;No;;02/15/2013 01:27;Always accept transaction;0.00;;EUR;;30;{CC045937-9A0B-429D-92F2-603FCE55ECE5};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:27;No;Myriam Delesalle;;;;;Net 10;;;No;;;22,565,428,391;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frrt;2003;Always;;;;No;;02/15/2013 01:29;Always accept transaction;0.00;;EUR;;30;{A6C943EF-94E2-46D2-83A5-D95D68303A22};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:27;No;Gregory Olivier;;;;;Net 10;;;No;;;22,565,428,392;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frrt;2004;Always;;;;No;;02/15/2013 01:31;Always accept transaction;0.00;;EUR;;30;{27360E5A-461A-4C9D-AD16-67EA00DFA68F};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;DC-FRRT;FRRT-Site;;Invoice account;No;;;;No;ViktorV;02/21/2014 19:27;No;Isabelle Scemla;;;;;Net 10;;;No;;;22,565,428,393;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;VE-DOM;;Normal;No;;;Web orders
frsi;FR_SI_0001;Always;;;;No;;11/13/2012 18:25;Always accept transaction;0.00;;EUR;;20;{DC87A3E0-7EC3-4F3B-B124-317EF14F33F6};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Atypical Bike Company;;SEPA;;;Net15J;;;No;;;22,565,424,308;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0002;Always;;;;No;;11/13/2012 18:26;Always accept transaction;0.00;;EUR;;20;{1BFB2FDE-7BB1-4EBC-B462-0595151541F7};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Community Department Stores;;SEPA;;;Net15J;;;No;;;22,565,424,309;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0003;Always;;;;No;;11/13/2012 18:27;Always accept transaction;0.00;;EUR;;20;{DB3FD4E7-A99C-4DB2-B907-5E90A6BF0794};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Cycles Sales and Repair;;SEPA;;;Net15J;;;No;;;22,565,424,310;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0004;Always;;;;No;;11/13/2012 18:41;Always accept transaction;0.00;;EUR;;20;{5EFCF5D3-94D2-4E42-9C45-828C3AFB2EAF};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Favorite Toy Distributor;;SEPA;;;Net15J;;;No;;;22,565,424,311;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;fR_SI_0005;Always;;;;No;;11/13/2012 18:42;Always accept transaction;0.00;;EUR;;20;{BBADBF48-461D-4260-BE22-0C20EB92E385};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Finished Parts Shop;;SEPA;;;Net15J;;;No;;;22,565,424,312;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;fR_SI_0006;Always;;;;No;;11/13/2012 18:42;Always accept transaction;0.00;;EUR;;20;{F68FB484-3310-4C46-9B43-B6C78A017FDF};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Hiatus Bike Tours;;SEPA;;;Net15J;;;No;;;22,565,424,313;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;fR_SI_0007;Always;;;;No;;11/13/2012 18:43;Always accept transaction;0.00;;EUR;;20;{4159D2A1-278F-4193-B48F-99B622893785};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Impervious Paint Company;;SEPA;;;Net15J;;;No;;;22,565,424,314;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0008;Always;;;;No;;11/13/2012 18:44;Always accept transaction;0.00;;EUR;;20;{A245E7ED-4944-46AB-A335-B51C216AF048};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Major Amusement Company;;SEPA;;;Net15J;;;No;;;22,565,424,315;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;fR_SI_0009;Always;;;;No;;11/13/2012 18:45;Always accept transaction;0.00;;EUR;;20;{C54FE8B7-6F4F-40FA-BDFC-ADEE9A0731B9};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Metro Sports Equipment;;SEPA;;;Net15J;;;No;;;22,565,424,316;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0010;Always;;;;No;;11/13/2012 18:46;Always accept transaction;0.00;;EUR;;20;{B427F595-EB59-4D9F-BE18-84C616CEEE41};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Metropolitan Equipment;;SEPA;;;Net15J;;;No;;;22,565,424,317;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0011;Always;;;;No;;11/13/2012 18:47;Always accept transaction;0.00;;EUR;;20;{204061F6-10D5-460F-B15E-D36EFEE7FB13};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Perfect Toys;;SEPA;;;Net15J;;;No;;;22,565,424,318;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0012;Always;;;;No;;11/13/2012 18:48;Always accept transaction;0.00;;EUR;;20;{8BC0C894-DA3B-4051-BA8B-9DC9270838BD};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Racing Store;;Cheques;;;Net15J;;;No;;;22,565,424,319;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0013;Always;;;;No;;11/13/2012 18:51;Always accept transaction;0.00;;EUR;;20;{2FDEE3BC-3437-4B88-98C6-EA271F874350};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Racing Supply Distributors;;SEPA;;;Net15J;;;No;;;22,565,424,320;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0014;Always;;;;No;;01/28/2009 18:29;Always accept transaction;0.00;;EUR;;20;{19905745-DD77-4A4B-A9C8-22670CE0A03C};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Registered Cycle Store;;SEPA;;;Net15J;;;No;;;22,565,424,321;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0015;Always;;;;No;;01/28/2009 18:30;Always accept transaction;0.00;;EUR;;20;{016B8F8F-5F4D-4F15-9571-FB018496D093};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Rural Mountain Bike Mart;;Cheques;;;Net15J;;;No;;;22,565,424,322;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0016;Always;;;;No;;01/28/2009 18:34;Always accept transaction;0.00;;EUR;;20;{AA5A15BE-23DF-4A1B-B195-9D805141ECC6};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Spa and Exercise Outfitters;;SEPA;;;Net15J;;;No;;;22,565,424,323;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0017;Always;;;;No;;01/28/2009 18:35;Always accept transaction;0.00;;EUR;;20;{CAA00301-98E9-402A-B184-53B59A9F0524};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Spare Parts Co.;;SEPA;;;Net15J;;;No;;;22,565,424,324;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0018;Always;;;;No;;01/28/2009 18:36;Always accept transaction;0.00;;EUR;;20;{934F8C7C-B457-4C87-B6D9-DF527B51FFF7};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Sports Products Store;;SEPA;;;Net15J;;;No;;;22,565,424,325;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0019;Always;;;;No;;01/28/2009 18:37;Always accept transaction;0.00;;EUR;;20;{C2B173B7-25FF-4685-BC2B-568461693D3F};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Township Inn;;Cheques;;;Net15J;;;No;;;22,565,424,326;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_0020;Always;;;;No;;01/28/2009 18:38;Always accept transaction;0.00;;EUR;;20;{255E7B0D-FB23-4F07-B5D7-EBF3E00F8001};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Wheels Inc.;;SEPA;;;Net15J;;;No;;;22,565,424,327;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
frsi;FR_SI_21;Always;;;;No;;12/20/2012 21:30;Always accept transaction;0.00;;EUR;;20;{2E4B4951-4063-4B7E-81A0-DE59C123706B};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Pretty Bikes and Toys;;;;;Net15J;;;No;;;22,565,426,885;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_001;Always;;;;No;;01/17/2013 23:07;Always accept transaction;0.00;;GBP;;10;{90064A9A-5F37-48AC-8584-F04E798BD7F0};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Action Bicycle Specialists;;;;;Net30;;;No;;;22,565,427,642;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_002;Always;;;;No;;01/17/2013 23:07;Always accept transaction;0.00;;GBP;;20;{638EA453-E0A9-4F5A-BBE8-BE4CDD047027};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Area Sheet Metal Supply;;;;;Net15;;;No;;;22,565,427,643;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_003;Always;;;;No;;01/17/2013 23:10;Always accept transaction;0.00;;GBP;;20;{0CEBCF0D-443E-4CC1-84A5-7C4E44421148};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Authentic Sales and Service;;;;;Net15;;;No;;;22,565,427,644;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_004;Always;;;;No;;01/17/2013 23:11;Always accept transaction;0.00;;GBP;;20;{B4E1D675-15BF-427E-BCB0-D8E52B7612CF};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Bulk Discount Store;;;;;Net15;;;No;;;22,565,427,645;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_005;Always;;;;No;;01/17/2013 23:12;Always accept transaction;0.00;;GBP;;20;{469B5A12-E83F-4A83-86D5-5F6EA5DCE4AD};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Central Bicycle Specialists;;;;;Net15;;;No;;;22,565,427,646;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_006;Always;;;;No;;01/17/2013 23:14;Always accept transaction;0.00;;GBP;;10;{391DE8F7-9D76-4D23-B3D4-66F8502D37EE};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Channel Outlet;;;;;Net30;;;No;;;22,565,427,647;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_007;Always;;;;No;;01/17/2013 23:14;Always accept transaction;0.00;;GBP;;10;{CBCDECF2-E5F5-4903-808D-37B7CA3DCC6B};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Closest Bicycle Store;;;;;Net30;;;No;;;22,565,427,648;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_008;Always;;;;No;;01/17/2013 23:15;Always accept transaction;0.00;;GBP;;10;{0E7A8BFA-591A-4023-92E5-E7C65BB816E2};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Commerce Bicycle Specialists;;;;;Net30;;;No;;;22,565,427,649;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_009;Always;;;;No;;01/17/2013 23:15;Always accept transaction;0.00;;GBP;;10;{BBFFFAA6-14DE-4C36-A16E-B9C8D3311286};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Consumer Equipment;;;;;Net30;;;No;;;22,565,427,650;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;GB_SI_000001;Web orders
gbsi;GB_SI_010;Always;;;;No;;01/17/2013 23:16;Always accept transaction;0.00;;GBP;;20;{E5C5BA76-5612-4A12-8E54-2547A4EFF858};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Cycles Wholesaler & Mfg.;;;;;Net15;;;No;;;22,565,427,651;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_011;Always;;;;No;;01/17/2013 23:17;Always accept transaction;0.00;;GBP;;10;{5563A316-D4DA-45BC-B87C-FBA2E3F88FE6};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Cycling Goods;;;;;Net30;;;No;;;22,565,427,652;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_012;Always;;;;No;;01/17/2013 23:18;Always accept transaction;0.00;;GBP;;10;{8144ABC5-E4F6-49E8-AC6A-73ED154044DF};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Downhill Bicycle Specialists;;;;;Net30;;;No;;;22,565,427,653;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_013;Always;;;;No;;01/17/2013 23:18;Always accept transaction;0.00;;GBP;;10;{F4F216E7-A560-4D8F-9651-D5AA08AD7AB9};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Essential Bike Works;;;;;Net30;;;No;;;22,565,427,654;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_014;Always;;;;No;;01/17/2013 23:19;Always accept transaction;0.00;;GBP;;20;{BD47DC54-D176-4935-8F45-BC2CDFB66368};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Exceptional Cycle Services;;;;;Net15;;;No;;;22,565,427,655;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
